Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Amount,Merchant,Location,Device,Is_International,Is_HighRisk_Country,Transaction_Type,Fraud_Flag,Hour
172,55a09757-88a4-4886-8ba1-d9a5a6669d0b,14-06-2025,21:31:36,5502.9,Flipkart,Hyderabad,Mobile,Yes,Yes,Bank Transfer,Fraud,21
173,a165f86b-d1ae-4bf5-9e52-1470993ae765,06-09-2023,11:29:45,6281.17,Blinkit,Mumbai,Desktop,No,No,POS,Fraud,11
174,0dfe5baf-7e64-4794-bfa9-f092486740e5,03-10-2023,13:02:08,7005.95,Flipkart,Jaipur,Desktop,No,No,ATM,Fraud,13
175,7732a1b1-c08e-4fe0-9fdf-c4717beb3491,19-04-2024,07:55:49,9890.33,Nykaa,Mumbai,Mobile,Yes,Yes,POS,Fraud,7
176,43bdb357-64b6-4030-bc3d-5f24ac345244,10-11-2024,06:02:24,9376.5,Nykaa,Chennai,Mobile,No,No,In-store,Fraud,6
177,8884f727-a0ec-4263-a788-6179add9f7c2,31-08-2023,17:53:18,446.63,Flipkart,Kolkata,Mobile,No,Yes,Online,Fraud,17
178,22221c67-1a8a-4bfe-82c8-85a6eeb8912b,24-10-2024,16:12:03,7936.15,Flipkart,Delhi,Desktop,No,Yes,POS,Fraud,16
179,dc231afd-09e0-452d-a75f-c7eeb861ba38,02-01-2024,17:12:02,692.79,Zepto,Mumbai,Desktop,Yes,No,POS,Fraud,17
180,32da74be-b40f-4643-9a36-b2fc4db3e759,19-12-2023,11:46:22,5436.16,Flipkart,Pune,Mobile,No,No,In-store,Fraud,11
181,db14c5d0-3a30-43b5-bfc8-817e19c070c9,25-01-2025,08:06:02,1313.3,Zepto,Delhi,Mobile,Yes,No,Online,Fraud,8
182,e7c63582-d9b9-40e6-b0f0-0b4ee3757162,14-07-2024,20:37:25,9511.5,BigBasket,Chennai,Desktop,No,No,Bank Transfer,Fraud,20
183,1384af05-a2e7-44d7-ae82-8a162475c35c,01-06-2024,09:09:24,5475.46,Blinkit,Hyderabad,Mobile,Yes,Yes,Bank Transfer,Fraud,9
184,542fbd9a-58c9-407c-bd9d-4f8f8657acce,21-06-2025,00:01:46,4536.29,Myntra,Kolkata,Mobile,No,No,POS,Fraud,0
185,f7fcf408-ab24-4db4-822d-de227783b8dd,28-01-2024,20:09:15,2360.08,Nykaa,Hyderabad,Tablet,No,No,ATM,Fraud,20
186,0c14fe46-21a4-42fd-ad1b-e325de4ece11,11-09-2023,15:02:47,2299.64,Blinkit,Kolkata,Mobile,No,Yes,In-store,Fraud,15
187,a719ad0c-a7f1-4a13-9c19-a912790293d8,20-06-2024,17:31:03,1680.02,Myntra,Bangalore,Desktop,Yes,Yes,ATM,Fraud,17
188,54f48f1a-5c4e-4252-a7a9-ab48efed3bb3,17-04-2024,14:59:15,5461.99,Amazon,Kolkata,Mobile,No,No,ATM,Fraud,14
189,d36a9474-6323-4c48-8ce5-d7267ba84ab7,08-03-2025,14:36:38,9749.33,Blinkit,Chennai,Desktop,No,Yes,POS,Fraud,14
190,320d8df5-e845-45c1-a0dc-eddbfa6e4e77,28-11-2024,02:20:43,152.54,Blinkit,Bangalore,Mobile,Yes,Yes,ATM,Fraud,2
191,2ad4d8cc-7740-47c9-b648-39e944d97417,04-07-2024,12:45:54,4881.94,Myntra,Mumbai,Desktop,No,Yes,POS,Fraud,12
192,1084855b-bf28-422b-af39-2e7c0426d75e,26-11-2024,18:57:47,8514.97,Flipkart,Jaipur,Mobile,Yes,No,ATM,Fraud,18
193,9d8fd749-9c01-4059-bb9e-8b8e0a2cef9b,20-11-2023,21:24:29,7714.4,BigBasket,Hyderabad,Mobile,No,No,In-store,Fraud,21
194,48799516-47f6-4644-897e-9a7f62244954,29-12-2024,15:58:38,4034.4,Flipkart,Mumbai,Mobile,No,Yes,POS,Fraud,15
195,11612c1a-6720-4361-b9bb-1c5b36d90003,08-11-2024,09:55:39,4507.74,Nykaa,Hyderabad,Mobile,Yes,No,In-store,Fraud,9
196,a9732a76-e5f5-4236-840d-fd062730f3ee,08-06-2025,02:15:29,3031.01,Blinkit,Pune,Mobile,Yes,No,In-store,Fraud,2
197,b1d843f5-26b3-4172-8750-ae10ed2bfd6e,22-04-2024,11:03:14,8913.93,Blinkit,Bangalore,Tablet,No,Yes,Online,Fraud,11
198,bb799c6c-6bc9-4b65-b893-7a19ebe264ba,01-09-2023,16:25:45,6909.65,Blinkit,Chennai,Mobile,Yes,Yes,Bank Transfer,Fraud,16
199,a2fd4827-ad4b-40c9-8c0f-3d7c7a6653dd,28-09-2024,22:24:00,8923.26,Blinkit,Jaipur,Mobile,No,No,ATM,Fraud,22
200,5ab313f5-3808-4dbb-9afe-e29de92481cb,26-09-2023,16:59:55,5247.11,Nykaa,Jaipur,Mobile,No,Yes,POS,Fraud,16
201,d3ec50f0-cf96-4c1d-815f-f64dcbacaf99,27-02-2025,13:05:53,136.72,Myntra,Pune,Mobile,No,Yes,Bank Transfer,Fraud,13
202,833e12e7-fa43-4213-bcf5-2ae4436a7bc5,17-03-2025,01:09:00,8423.27,Amazon,Delhi,Mobile,No,No,Online,Fraud,1
203,d3dc62fa-9322-4bee-a012-31a05e2a1e52,27-11-2024,12:23:28,3464.97,Zepto,Mumbai,Mobile,No,No,POS,Fraud,12
204,786a5822-6aa6-4cdd-bbc4-7b00f80acc83,01-08-2024,21:15:49,1667.85,Flipkart,Mumbai,Tablet,No,No,Bank Transfer,Fraud,21
205,91fee0a1-f014-4c6c-8bcf-01c865a698b0,22-08-2023,19:54:27,261.63,Flipkart,Pune,Mobile,No,Yes,Bank Transfer,Fraud,19
206,7a1b8c92-05c9-431b-8d0a-1a7fca96ca7a,24-10-2024,19:55:52,2083.55,BigBasket,Chennai,Mobile,Yes,No,In-store,Fraud,19
207,aee0c808-3117-4ef1-a7c5-3e03f48d0b05,01-04-2024,15:02:18,1208.24,BigBasket,Bangalore,Mobile,No,Yes,Bank Transfer,Fraud,15
208,2a814269-b559-45fa-9484-6d98b389f65c,01-03-2024,07:45:42,9062.26,Blinkit,Kolkata,Desktop,Yes,No,In-store,Fraud,7
209,c403d813-13d1-4872-bec5-5348ea2e5a37,21-02-2024,15:14:47,8009.37,Flipkart,Hyderabad,Mobile,Yes,No,Bank Transfer,Fraud,15
210,e061c747-a9e0-49c1-a8ce-79f8bd151417,10-03-2024,20:36:26,3446.29,Zepto,Jaipur,Mobile,Yes,Yes,Online,Fraud,20
211,e5c4863e-cfa4-4a1f-b013-531b005d8d73,26-08-2023,02:48:12,8751.67,Amazon,Kolkata,Mobile,No,No,ATM,Fraud,2
212,7d177fe2-6bad-4d87-bb4f-c81838e756d9,09-06-2024,11:50:43,4765.99,Blinkit,Bangalore,Mobile,No,No,In-store,Fraud,11
213,075f76d7-04e7-4538-956b-9c71a97ef85a,20-03-2025,04:49:39,628.07,BigBasket,Mumbai,Tablet,No,Yes,In-store,Fraud,4
214,d3056484-b644-4464-91d0-0c4f8b3feac1,18-03-2025,23:45:43,9439.45,Flipkart,Pune,Tablet,Yes,Yes,POS,Fraud,23
215,1fdc049a-96ae-43c4-ba06-da0a459e83ef,12-10-2024,10:41:46,2984.17,Amazon,Hyderabad,Mobile,Yes,Yes,Online,Fraud,10
216,bdf1c8ed-a3ac-4716-95fa-1e63e85509ed,07-06-2024,13:40:21,6457.33,Nykaa,Hyderabad,Mobile,Yes,No,ATM,Fraud,13
217,2ceea93b-d589-4de0-8ece-41de49a1318f,17-09-2024,00:16:44,5910.42,Zepto,Kolkata,Mobile,No,No,ATM,Fraud,0
218,192ea47c-1f32-4262-a2e4-f7f4671aad35,06-04-2024,12:22:05,5256.14,Amazon,Hyderabad,Mobile,No,Yes,Bank Transfer,Fraud,12
219,e92d4f57-90b0-4e7d-882b-0a91bc822ea1,06-02-2025,21:07:09,1029.68,Blinkit,Jaipur,Mobile,Yes,Yes,Online,Fraud,21
220,d3da46d3-bd93-441d-8d8e-08e6f6e12fa2,27-01-2025,05:30:58,7309.35,BigBasket,Pune,Mobile,Yes,No,ATM,Fraud,5
221,a7a13ecc-4d95-4cf8-9986-2738ff41d08e,06-12-2023,17:11:21,7726.75,Amazon,Chennai,Mobile,Yes,Yes,POS,Fraud,17
222,8b43efe4-ae0b-4762-badb-3c08ca09d82a,30-07-2024,08:14:10,9347.65,BigBasket,Hyderabad,Desktop,Yes,Yes,POS,Fraud,8
223,9555033b-de51-43d0-a7d2-78f5cfdc2060,11-07-2024,15:48:37,1302.68,Blinkit,Pune,Mobile,No,No,Bank Transfer,Fraud,15
224,9b6001f6-d654-4634-b4de-f4ac7b2ce807,02-06-2024,07:13:19,7898.07,Flipkart,Bangalore,Mobile,Yes,No,POS,Fraud,7
225,d2ab88a3-45b8-4b9a-a008-b36c1d88ac12,08-11-2023,02:47:39,9853.63,Zepto,Pune,Mobile,No,No,POS,Fraud,2
226,ec828c64-fc63-4a37-a1e2-b3a5e8241375,12-04-2025,08:36:15,1086.75,Zepto,Bangalore,Desktop,Yes,Yes,Bank Transfer,Fraud,8
227,4213cf33-1c6f-493a-bef2-3844274c0561,23-03-2024,23:58:16,3655.4,Nykaa,Delhi,Tablet,Yes,Yes,POS,Fraud,23
228,fcd0cce2-698c-4aad-95a8-ee1b28f94501,01-04-2025,22:40:27,7462.81,Zepto,Pune,Mobile,No,No,ATM,Fraud,22
229,fb9415f1-a341-4f9b-9432-31d735ad1ee5,17-04-2025,19:50:06,3786.02,Amazon,Mumbai,Tablet,No,Yes,Online,Fraud,19
230,fd84b087-ee49-48d2-92c2-4f1aafc5f96d,06-07-2025,18:55:33,5159.4,BigBasket,Pune,Mobile,No,No,POS,Fraud,18
231,1c08aa4c-2209-4e10-a5ad-6f47e6a825fc,04-11-2023,04:17:46,9548.32,BigBasket,Hyderabad,Mobile,Yes,No,In-store,Fraud,4
232,43113983-e569-4e6c-a278-a86ad643eb8e,21-07-2025,19:22:37,54.2,Zepto,Pune,Desktop,No,Yes,Online,Fraud,19
233,640fdc11-4fb5-4f28-bdb1-4582d685f18b,29-11-2024,08:10:13,4135.54,Zepto,Mumbai,Mobile,No,Yes,In-store,Fraud,8
234,dbd35057-0386-4bbf-82d4-428efe44bdeb,12-06-2024,18:41:35,6448.66,Flipkart,Mumbai,Mobile,No,No,Bank Transfer,Fraud,18
235,664d4aee-bf1d-46d5-8250-6aab0d5a6eba,10-09-2023,18:22:48,3663.29,Amazon,Kolkata,Desktop,No,No,POS,Fraud,18
236,9f033320-d08f-4b85-984e-7597fcfe375c,25-11-2024,07:13:33,703.57,Nykaa,Hyderabad,Desktop,Yes,Yes,ATM,Fraud,7
237,de0ff4c8-ef30-4547-9d7e-7ff4a11286a8,03-02-2025,11:11:07,1005.05,Amazon,Delhi,Desktop,Yes,Yes,POS,Fraud,11
238,cd4671d6-941b-48ef-a8e0-ff5a3428b9b5,09-05-2025,20:52:38,7902.83,Flipkart,Pune,Mobile,Yes,Yes,Online,Fraud,20
239,b82a2dc1-be2f-47b5-b4ed-9ad9323c6c04,09-06-2025,18:14:11,730.06,Nykaa,Jaipur,Mobile,Yes,Yes,ATM,Fraud,18
240,7b15a7d5-e25b-472e-ae7c-00f25c709723,05-12-2023,06:56:02,4300.04,Myntra,Mumbai,Desktop,No,No,Bank Transfer,Fraud,6
241,8a0daccb-8a9f-4a15-b48b-5b5e14e5b424,17-11-2024,14:49:34,675.1,Blinkit,Hyderabad,Mobile,No,Yes,ATM,Fraud,14
242,6954c4c5-bd20-429b-9c9d-5641d55ed441,11-06-2025,17:58:40,7606.76,Flipkart,Jaipur,Mobile,No,Yes,Bank Transfer,Fraud,17
243,3f8fdbbd-fdd6-4c5c-a020-ab219c043862,23-01-2024,15:48:07,9347.15,Flipkart,Jaipur,Mobile,No,No,POS,Fraud,15
244,8fee3ba1-ff96-421a-bd0a-949c9fa8d240,05-06-2024,06:14:48,2267.68,Flipkart,Hyderabad,Mobile,Yes,No,Online,Fraud,6
245,2a8e0907-3e91-4c80-8ea2-dd5e34be34d3,22-10-2024,03:46:37,5134.89,Amazon,Chennai,Mobile,No,Yes,In-store,Fraud,3
246,c11ba680-9f8a-4677-8019-df196884157e,17-08-2023,07:26:05,174.73,Blinkit,Chennai,Mobile,Yes,No,ATM,Fraud,7
247,0a1aeb12-96f3-4d23-9392-dfd385296fc7,17-08-2024,23:20:14,1909.19,Amazon,Hyderabad,Mobile,No,Yes,In-store,Fraud,23
248,71ed4020-ac6c-4ca8-81e5-dd90ed533977,23-08-2024,21:35:04,3525.12,Flipkart,Hyderabad,Desktop,No,Yes,Online,Fraud,21
249,efda89e3-895c-4a9d-9635-963f744fd80a,14-09-2023,14:45:49,2832.61,Blinkit,Jaipur,Mobile,Yes,Yes,Bank Transfer,Fraud,14
250,9fa4a54a-27ae-4c55-af1f-b0f0bbf0ed54,02-03-2025,15:25:26,8539.88,Zepto,Jaipur,Mobile,Yes,No,POS,Fraud,15
251,b459458c-f7a0-4b57-b13d-2117b74cbc11,04-06-2025,18:56:55,2704.53,Nykaa,Pune,Mobile,No,Yes,In-store,Fraud,18
252,7273d919-1ca7-43cb-9b44-d3bcfc4e2f45,16-08-2023,12:52:02,5994.67,Nykaa,Kolkata,Mobile,No,No,POS,Fraud,12
253,ad17cf73-8677-459a-a560-85fb53646f71,15-05-2025,22:15:52,9991.25,Myntra,Chennai,Desktop,Yes,Yes,ATM,Fraud,22
254,04722a42-7282-4584-996f-f991f5add76f,28-01-2024,02:00:27,619.56,Myntra,Delhi,Desktop,No,No,ATM,Fraud,2
255,c7d8392d-0468-4f99-b5c6-cb196907a058,22-05-2025,17:28:28,5773.84,BigBasket,Kolkata,Mobile,Yes,Yes,Online,Fraud,17
256,dd482f12-939f-4049-82fc-78b5567340ca,16-09-2023,21:13:13,4856.41,Amazon,Jaipur,Mobile,No,No,Online,Fraud,21
257,951737e5-2d5d-46a2-aa1a-2b99be66947a,12-02-2024,22:32:08,6028.93,Myntra,Pune,Mobile,Yes,Yes,Bank Transfer,Fraud,22
258,003cf68d-38b3-4117-b3f9-3572babecf67,12-02-2024,08:12:13,1539.06,Myntra,Hyderabad,Mobile,Yes,Yes,ATM,Fraud,8
259,527ef079-299c-4ede-9cb6-9b9d8937810a,21-09-2024,06:48:26,1636.91,Amazon,Kolkata,Desktop,Yes,No,POS,Fraud,6
260,c0bd13ef-69df-40b2-b70b-59b6f10adb88,14-01-2024,13:15:46,2705.12,Myntra,Delhi,Mobile,No,Yes,ATM,Fraud,13
261,697d45da-fdf7-4f9e-af8e-d0b3aab84280,20-10-2024,19:24:52,3444.83,Nykaa,Delhi,Tablet,Yes,Yes,Online,Fraud,19
262,bce0ed5b-a609-41e8-8c24-995dc0e99deb,07-01-2024,23:48:48,6067.22,Flipkart,Pune,Mobile,No,Yes,In-store,Fraud,23
263,ff00cea6-7610-4ad0-b099-69f86da2db1d,17-09-2023,17:01:32,8425.76,BigBasket,Hyderabad,Mobile,No,Yes,Online,Fraud,17
264,3dbbbe3f-e2c3-42bc-ab38-33222e69b694,21-04-2024,17:50:41,6836.32,BigBasket,Delhi,Mobile,Yes,Yes,In-store,Fraud,17
265,c59d62b6-1b62-4b23-8d62-9a825822ff42,22-11-2023,05:24:21,907.08,Myntra,Chennai,Mobile,No,Yes,Online,Fraud,5
266,ad489acb-080b-4f5f-b1c9-f519bd5d8faa,16-12-2023,18:18:31,4300.61,Nykaa,Pune,Mobile,No,No,ATM,Fraud,18
267,c7cbe0f0-5167-4fe1-b58f-45fcdeb6461d,24-05-2025,09:01:41,3099.47,Amazon,Jaipur,Mobile,Yes,Yes,ATM,Fraud,9
268,510d0b9e-690d-4d3e-9d22-fd57b80486ce,20-06-2024,16:55:50,1572.21,Flipkart,Hyderabad,Mobile,Yes,Yes,In-store,Fraud,16
269,ef539731-b36f-43d6-9dff-8c7c2b963644,19-10-2024,08:58:42,4815.9,Blinkit,Chennai,Mobile,No,No,Bank Transfer,Fraud,8
270,2c929b27-9a02-41a9-8425-79a68dba4139,16-08-2024,21:52:21,5153.04,Blinkit,Kolkata,Desktop,Yes,No,Online,Fraud,21
271,b5229db9-1dd0-4ae3-9c1d-9afc4e250847,11-09-2024,23:47:56,673.58,BigBasket,Jaipur,Mobile,Yes,No,ATM,Fraud,23
272,f75e4909-93f8-430e-a473-858ee77d24d2,21-06-2024,06:03:28,5998.56,Zepto,Hyderabad,Mobile,Yes,No,Online,Fraud,6
273,b86c5c6b-4822-4474-8fa1-b250552e4c8e,17-02-2025,00:21:38,8853.87,Amazon,Bangalore,Mobile,No,Yes,Online,Fraud,0
274,81444911-1190-4efa-87ae-dd84bf110700,26-08-2024,04:16:57,1797.25,Nykaa,Hyderabad,Tablet,Yes,No,ATM,Fraud,4
275,51895e25-6e78-4942-8e49-d042a0baac27,30-05-2024,06:07:41,2793.45,BigBasket,Kolkata,Mobile,Yes,No,ATM,Fraud,6
276,2bd7a6b5-995e-4dba-bcf5-74d8d6c82798,28-07-2024,01:37:08,6206.37,Flipkart,Pune,Desktop,Yes,Yes,POS,Fraud,1
277,61d21429-d298-45a8-a371-9838b8ee3fae,09-03-2025,18:03:18,2287.62,Myntra,Delhi,Desktop,Yes,No,Online,Fraud,18
278,a0a86669-13cc-41f3-b7ec-cb2bbc07dd37,18-02-2024,21:45:41,412.94,Zepto,Chennai,Mobile,Yes,No,ATM,Fraud,21
279,fbd2d6ed-053a-4609-beb7-f90112cbae1d,22-08-2024,16:12:10,5998.08,Blinkit,Chennai,Tablet,Yes,Yes,ATM,Fraud,16
280,82bbc63f-ef2d-4955-bd7b-65a12d0481e8,28-01-2024,07:49:24,6074.47,Amazon,Hyderabad,Desktop,Yes,Yes,POS,Fraud,7
281,94e150c2-190e-4dab-af01-3076ae3b5115,20-11-2024,11:46:51,8105.88,BigBasket,Delhi,Tablet,Yes,Yes,Bank Transfer,Fraud,11
282,baf4353a-db7e-4f56-a2e7-cdb53533dad1,15-08-2024,13:53:26,5273.74,Nykaa,Pune,Mobile,Yes,No,Bank Transfer,Fraud,13
283,14eab27f-3249-4c37-a608-4e24da5bffeb,22-06-2025,19:13:54,8153.83,Amazon,Pune,Mobile,Yes,Yes,ATM,Fraud,19
284,e97d0f2e-5e52-43ff-9c1f-47af94a07825,18-07-2025,18:49:55,7586.7,Flipkart,Hyderabad,Mobile,No,No,In-store,Fraud,18
285,203c9d38-9cf5-4785-929b-381443cb2b2c,14-06-2025,13:24:20,146.73,Myntra,Chennai,Desktop,No,Yes,POS,Fraud,13
286,15ef12f8-646c-401d-8388-396ce9cf7579,30-05-2025,16:05:20,7010.64,Amazon,Pune,Mobile,No,Yes,Online,Fraud,16
287,0f5dd855-91b4-48d0-b940-6bb8f26267e4,27-04-2025,14:09:36,7838.43,Myntra,Delhi,Mobile,Yes,No,In-store,Fraud,14
288,7ef45784-4237-45a3-80fa-d044bea197c3,23-02-2025,13:07:41,1514.23,BigBasket,Chennai,Desktop,No,Yes,Bank Transfer,Fraud,13
289,eed71c3c-b06c-4f88-84c8-aa264dc913d0,15-08-2023,15:06:26,201.8,Blinkit,Mumbai,Mobile,Yes,Yes,Bank Transfer,Fraud,15
290,08b9e9bb-5947-4516-8c57-f7fc8b6ed333,22-10-2024,09:24:49,6969.81,BigBasket,Chennai,Mobile,Yes,No,Online,Fraud,9
291,9590be53-f8a4-4846-85de-6c133d344713,13-12-2023,18:45:43,2128.4,Amazon,Hyderabad,Mobile,Yes,Yes,POS,Fraud,18
292,1974dc20-de74-46ad-907e-853df78c0067,19-08-2024,14:16:36,7304.72,BigBasket,Mumbai,Tablet,Yes,No,In-store,Fraud,14
293,ff7adb0f-a43f-43ce-92f7-797fca4b38e5,13-06-2024,21:03:19,2532.55,Zepto,Mumbai,Mobile,Yes,No,Bank Transfer,Fraud,21
294,c9e67651-4fcd-44ca-9261-012a426221ff,17-06-2025,08:56:07,1193.76,Blinkit,Chennai,Mobile,No,Yes,In-store,Fraud,8
295,369c018f-9aa1-4441-aa03-7dce949e4a47,22-06-2024,05:54:52,1139.93,Myntra,Mumbai,Desktop,No,Yes,ATM,Fraud,5
296,1ef1e0d3-f82d-411c-b6d4-f485b922d885,17-05-2024,07:38:29,4263.7,BigBasket,Jaipur,Mobile,Yes,No,ATM,Fraud,7
297,3a61475b-c1fa-4d1c-8f3b-7d6de3513361,19-02-2024,22:31:56,6744.43,Amazon,Pune,Mobile,No,No,Bank Transfer,Fraud,22
298,fb5159ad-0172-4e97-8942-d1bbd76bcb2e,28-06-2025,06:28:43,951.23,Zepto,Hyderabad,Mobile,No,Yes,In-store,Fraud,6
299,57df9446-18b3-4828-ad64-acc1b2538554,04-07-2024,11:04:37,2252.5,Flipkart,Mumbai,Mobile,Yes,Yes,ATM,Fraud,11
300,335b7956-ae86-44e5-a622-4e55866b00ea,10-10-2024,16:22:58,5838.95,Nykaa,Chennai,Mobile,No,No,POS,Fraud,16
301,06eaebf3-8d2a-4983-84b3-e531a412140f,29-04-2025,02:28:35,9985.04,Blinkit,Bangalore,Mobile,No,Yes,In-store,Fraud,2
302,0da8a075-c084-4f2b-88e1-8e8219e8b40f,23-01-2024,16:46:45,4353.97,Myntra,Kolkata,Mobile,Yes,Yes,Bank Transfer,Fraud,16
303,2d4c086c-ebd3-4b91-8a86-605802ba1656,29-07-2025,04:36:20,2725.25,Blinkit,Jaipur,Tablet,Yes,Yes,Bank Transfer,Fraud,4
304,c3ac5dd1-f7a8-4386-805f-385f695d4a0a,31-07-2024,18:17:40,3669.8,BigBasket,Delhi,Desktop,Yes,No,POS,Fraud,18
305,3c751a68-e660-4be1-a3a9-5550cd89016b,25-11-2024,23:32:22,5467.22,Flipkart,Pune,Mobile,No,No,Bank Transfer,Fraud,23
306,c6265d98-312e-48ac-b7bb-add2d626b341,08-06-2025,05:11:06,1058.14,Flipkart,Delhi,Mobile,No,No,Bank Transfer,Fraud,5
307,ee0f06a8-839e-455d-a898-eacad54a5d44,19-05-2025,23:58:26,2893.53,BigBasket,Delhi,Mobile,Yes,Yes,Bank Transfer,Fraud,23
308,596c3712-77b1-4383-b1a1-8a01fb31d4e4,05-12-2024,08:59:31,7439.89,Blinkit,Delhi,Mobile,No,Yes,ATM,Fraud,8
309,0c0db7aa-12ab-40c7-a9fd-63d9cb064b3e,27-04-2024,13:28:14,3609.79,Amazon,Delhi,Mobile,No,No,ATM,Fraud,13
310,098d4522-ed29-411d-8f6c-a77fc79ed7ee,26-07-2024,03:19:39,4227.29,BigBasket,Mumbai,Mobile,Yes,No,Online,Fraud,3
311,77d00a89-0c9d-4fe0-a65e-da1ccc46bf74,29-12-2023,17:33:31,858.11,BigBasket,Bangalore,Mobile,Yes,No,POS,Fraud,17
312,bd13672c-b103-4e2f-a011-7f92b6a18bd7,23-07-2024,14:46:55,9878.4,Zepto,Mumbai,Mobile,Yes,No,ATM,Fraud,14
313,b4a28517-5b66-4c9f-b589-91dcfe6394a1,25-06-2025,12:37:13,4268.77,BigBasket,Delhi,Mobile,Yes,Yes,ATM,Fraud,12
314,70554cbb-2c29-417b-90e6-133f61e60225,15-05-2024,08:09:52,3728.15,Flipkart,Hyderabad,Desktop,Yes,No,Online,Fraud,8
315,28195162-d94f-402a-be24-f49d902c975d,04-10-2024,10:30:42,2117.73,Blinkit,Delhi,Tablet,No,No,POS,Fraud,10
316,f7576702-2115-4821-8c7b-942cbdf5753b,01-03-2025,08:13:05,6473.06,Myntra,Delhi,Mobile,Yes,No,POS,Fraud,8
317,02813701-9add-44a4-a810-1f215c66e79b,27-12-2024,18:17:25,5210.12,Blinkit,Bangalore,Mobile,Yes,No,Online,Fraud,18
318,a7496a9b-e196-4eb4-851f-47660f76eb76,22-04-2025,01:05:08,6369.54,Amazon,Bangalore,Mobile,No,No,POS,Fraud,1
319,4a74ee14-bcaa-4bb6-aca7-b19b7f8314cd,27-11-2023,08:05:05,4117.47,BigBasket,Pune,Mobile,No,Yes,ATM,Fraud,8
320,803999fa-9627-4621-ba54-6fe2686513db,30-03-2025,15:44:43,5751.92,Blinkit,Bangalore,Mobile,Yes,No,ATM,Fraud,15
321,e2facb6e-96d9-41b4-ac05-92fbc2d664f1,17-07-2024,07:11:41,257.59,Flipkart,Hyderabad,Tablet,No,Yes,POS,Fraud,7
322,4c455362-8b81-4fb0-b340-172172d9fbf0,08-02-2024,10:03:48,7545.97,Flipkart,Delhi,Mobile,No,No,POS,Fraud,10
323,6f60c2cb-92b8-4535-9d04-ef000a5425c9,02-07-2024,08:47:27,8492.73,Nykaa,Hyderabad,Tablet,Yes,Yes,In-store,Fraud,8
324,b9efbb21-6116-4298-b21d-dcb01a9a1d9c,15-09-2023,11:40:52,1430.99,Blinkit,Mumbai,Mobile,Yes,No,POS,Fraud,11
325,d1f03fdd-aa72-47e8-98c0-81a8bc7d345b,27-06-2025,00:45:20,5301.11,Flipkart,Mumbai,Mobile,Yes,Yes,In-store,Fraud,0
326,0fd94266-d35b-4cfe-8aa5-29ad7952ef72,20-05-2025,16:21:24,6596.27,Flipkart,Bangalore,Mobile,Yes,Yes,Online,Fraud,16
327,49da4362-00bd-4059-afe3-8b7125f893f3,05-05-2024,02:20:28,4013.96,Zepto,Jaipur,Mobile,Yes,No,Online,Fraud,2
328,3502c7ec-67d9-43ee-be16-5b8c973c1bec,13-02-2024,17:02:56,3264.63,Flipkart,Kolkata,Mobile,Yes,Yes,POS,Fraud,17
329,e3ab2530-8b6f-4674-8451-d9990991200b,05-12-2024,11:19:03,9649.16,BigBasket,Hyderabad,Desktop,No,Yes,Bank Transfer,Fraud,11
330,06bb537c-4ebe-493f-beaa-75e4adf25957,16-07-2025,02:56:06,4295.62,Myntra,Mumbai,Mobile,Yes,Yes,Bank Transfer,Fraud,2
331,d58f0f72-ba1f-4360-a40c-c3d579ef77a2,20-03-2024,10:58:02,7792.37,Myntra,Delhi,Mobile,Yes,No,ATM,Fraud,10
332,274e21f1-a734-4ddc-8f09-6a7cd091c08e,21-02-2025,16:50:15,534.03,Zepto,Delhi,Desktop,Yes,No,POS,Fraud,16
333,a7097646-292a-47a9-8afc-eeeac264a9d7,31-12-2024,10:35:12,2003.45,Blinkit,Delhi,Tablet,No,Yes,Bank Transfer,Fraud,10
334,306806dc-1902-4151-a419-ecc088690e3b,27-10-2024,15:38:57,3761.73,Flipkart,Pune,Desktop,No,No,POS,Fraud,15
335,4c46e2dc-0c7a-4646-9f59-d2af23094abc,09-01-2025,21:45:14,77.83,Nykaa,Hyderabad,Mobile,Yes,Yes,POS,Fraud,21
336,ad7b6ee3-e32c-4b86-b7e3-0409db40ccfb,08-02-2025,03:17:17,8488.58,Flipkart,Bangalore,Mobile,No,Yes,In-store,Fraud,3
337,ecff3df3-5f1f-451a-865f-57cb5163b9bb,15-09-2023,06:50:20,584.94,Flipkart,Mumbai,Tablet,Yes,Yes,ATM,Fraud,6
338,5ddb55b3-f8d7-4a21-b595-54f491b00170,03-06-2024,11:25:44,9901.19,Myntra,Jaipur,Mobile,Yes,No,In-store,Fraud,11
339,0c10b9de-55de-496d-8eed-2e1aff93c4e9,02-02-2025,07:38:33,75.51,BigBasket,Hyderabad,Mobile,Yes,No,Bank Transfer,Fraud,7
340,1b646f77-10c8-47d0-8e62-511c0ce530c4,07-04-2024,08:10:30,5138.49,Myntra,Hyderabad,Mobile,Yes,No,Bank Transfer,Fraud,8
341,4ab933a1-2ea1-4e57-9aa4-b48e97b39c11,25-04-2025,12:00:10,6370.38,Flipkart,Delhi,Tablet,No,Yes,POS,Fraud,12
342,f4b3a837-c7c9-4d97-8a35-d51164fbed8d,17-07-2025,18:26:50,558.38,Blinkit,Bangalore,Mobile,No,Yes,ATM,Fraud,18
